sample_id,MIMAT0000070,MIMAT0000103,MIMAT0003240,MIMAT0004592,MIMAT0004602,MIMAT0004804,MIMAT0005586,MIMAT0007347,MIMAT0016849,MIMAT0018192,MIMAT0018931,MIMAT0018971,MIMAT0018997,MIMAT0019003,MIMAT0019020,MIMAT0019737,MIMAT0019964,MIMAT0022286,MIMAT0022693,MIMAT0022945,MIMAT0023700,MIMAT0024598,MIMAT0026720,MIMAT0027359,MIMAT0027431,MIMAT0027478,MIMAT0027498,MIMAT0027540,MIMAT0027574,MIMAT0027575,MIMAT0027660,MIMAT0027686,MIMAT0031000,target,split
GSM2278644,-0.8783375046501621,-0.8964982932088675,-0.3062296283658216,-0.3627084218890887,-0.5083966456101178,-1.3818039201909569,-0.6306254331400648,0.3852618355484264,0.8861220542662847,0.3170357320369241,0.230861760029731,-0.7842398213395514,-0.9647608976513002,0.4301994216775442,1.1724877367551505,-0.0511084321956076,0.621046824216379,0.7277284561843116,-0.0400114270339735,-1.4677653608324217,0.5744155663754076,0.3495664918258618,-0.5656850104162019,0.6765913787993137,0.272552970862563,-0.4413113750598489,0.7237489317875939,-0.2500807689488498,-1.0084684758488176,0.5978915596550567,-1.8796866902484644,0.2190163564352938,0.6870257495421317,1,test
GSM2278648,0.4716540173491282,0.1896377365515122,-0.8434273697637413,-0.7574824391375741,-0.1959689261691261,-1.5444451604561602,0.3288250389672738,0.4075242517915194,-0.7881745419603506,0.0267632913235649,-0.9869091475543088,-0.9419237929026668,-0.0934275530954398,-0.781707025007044,0.822996274831074,-0.7768938175445583,1.3532174125889325,0.6193487160903595,-0.0449106817831507,-0.5886691813540972,0.6309816644825325,0.1259438475194332,-0.5761276434268551,0.1231353492655531,-0.3613188858236458,-0.5369008033400574,0.0054884538584311,1.7253315927021025,-0.0029117604999118,-0.2326915752751348,-1.0482626659118697,-0.9007102947927337,-0.9444573213795008,1,test
GSM2278659,-0.541401850646088,-0.8621475792105138,-0.8843728979490463,-0.27931426669599,-0.4316542313104033,-0.7204316531581106,1.5124228788116771,-2.103666746354317,-0.9689275803628724,-0.4775407239510987,-0.2647164101329277,-0.6604341625550392,-0.4202199743280819,0.0168598735664661,0.8545900051067512,-1.2902692582512056,0.5033363206147253,-0.0646205906989284,-0.995188472416898,-0.9240527859659112,1.2287601995648547,-1.3703014257356043,-1.4067872003029116,-2.602303017688606,-0.5528395854827213,1.6306343473837213,0.5328878661130321,0.624871506213302,1.7928627641634174,-0.3953284890338079,-1.1780232666341337,-0.5823913188221409,0.1501904076821947,1,test
GSM2278665,-0.5765083092264404,-0.3743029613728637,-1.004388704883007,-0.4674957626400399,-0.1898563021743647,0.2048615311071736,0.395213280897234,0.5870721737689766,-0.5318383632037805,0.0064572664053043,-0.314986578544313,-0.6413037228451701,-0.5739742806747193,-0.4957164034778092,1.1546154630080565,1.0936091253635591,0.4117803201825754,0.5384168267758196,-0.6443633108212495,-0.8164393394027082,0.7407103275437814,1.1564980795206352,-0.5160940963681653,1.3354455075390903,2.3665703169406944,-0.0065855621400045,-0.8781091415144107,-1.2946647213460367,0.0498532892044368,1.4023874519332502,-0.9136231995761008,-0.130126841580141,-0.9262148807304886,1,test
GSM2278671,-0.247815520875472,-1.3977004849462469,-0.8573933222891429,0.1777813176566351,0.0509531893492912,-1.1329816023412826,-0.0314860012381525,-0.6823193743885586,-0.5639657575439482,-0.988248765992498,-0.0461898817109783,-0.7268680100831172,-0.060206651487252,-0.6898118830592691,-0.6614298667223841,-0.4567756002240508,0.6526718836749004,0.646294228456509,-0.7556425003806456,0.2348780955639839,3.142809780056771,1.6462295979645534,-0.6088230466935275,0.7830606364083637,-0.9453310002978752,2.014786157263225,0.8823929314056436,0.0248966582752674,-0.2621278638711052,0.238144779751229,0.5256633780597223,-1.0849965855826735,0.628679719596355,1,test
GSM2278680,0.0160782254995439,-0.1135675083202408,-0.5148972349419995,-0.311349790990556,-0.3652800541133571,-0.9738070629836924,0.0299658438626077,-0.6250725248763823,-0.4189208417280116,-1.116285702359536,-0.5942793070584451,-0.936487918880108,-0.9446578285326002,-0.2531923758171567,-1.0158603565465587,-0.8548499615923052,0.1427393895276737,-0.3085775300670139,-1.0907258991011783,-0.2315076801170535,0.8581892207606261,1.7134203611116374,-0.688764936476835,-0.3742113929856064,-0.427011603195484,1.847949863355004,-1.5192440745611868,-0.4833456842998998,0.3980681800247845,1.0841976350671043,0.4356696621056228,-0.2051578282545205,-0.1907201096519792,1,test
GSM2278685,0.4556377771071204,0.3497042450494719,0.2106093930509565,-0.5204626173053237,-0.6176391159550285,0.2897928150580093,0.4689036756573094,0.7799501055637243,-0.0598375831090944,-0.8873245131788248,-0.6090637429385427,-0.2618709497886158,-0.1908235179427069,-0.6197964356790994,-0.3045066399920434,-0.1226671333975036,-0.0535471274207035,0.1260206707084997,-1.0302935401522504,-0.5398027542348062,0.4271714300958298,0.933973073566133,-1.0590994340955215,0.4357358057727147,0.22670953954533,1.6581427320146265,-0.8919296500781618,-1.1006168438876398,0.0112199585490307,0.979385152609125,0.1083461030717882,-0.2380497230214427,0.6770447316786112,1,test
GSM2278695,0.8964491572898718,0.379714676144685,-1.1257354578504322,-0.3814862858804942,-0.3905793950304898,-1.164280313617777,0.5017869539547458,0.7870524539147441,-0.7014660693524771,-0.5106213176652385,0.2973013277082019,-0.735277023042838,-0.2249971055746064,-0.5589996554890041,-1.6011637442345268,-1.1253975384069257,0.3930916371472556,0.5253218475968606,-0.0924385203166515,-0.1238830347314566,-0.181762422671168,0.1748555024376255,0.2729128081613158,0.0077363412320918,-0.5047717398560267,0.1294706230374709,-1.069229050022279,-0.0431292269339989,0.779022848034254,-0.2756478887336587,0.0095459315946475,0.109173719772761,0.5604179535104538,1,test
GSM2278750,-0.7501207752778986,-0.4757300219233035,-0.7082397245343286,-0.3786435061501641,-0.3664289168886023,-1.0342090046503565,-0.2869981196899883,0.4935049754727597,-0.3423232498440038,-0.8194717486000034,0.0845059123702548,-0.5130013508715104,-0.4714854560904421,-0.5008507251132804,0.5579276724579486,-0.6301111141387358,0.5419958497205853,0.2484205067794433,-0.4354458653481282,-0.884135064415657,-0.1261603451019828,-0.9944233389980344,0.7895855065860741,-0.4945477253776849,-0.4220467559939176,-0.7427925853122387,1.946876928868296,1.5035702201056893,-0.0875998621300864,0.7712020324832068,-1.1049232620886469,-1.0013420419650556,-0.6519226005185323,0,test
GSM2278754,0.1573313162733872,0.4361525358874858,-0.2701621042972219,-0.3368373240449164,-0.5754260293096624,0.6995955544650639,-0.2956419369451126,1.8276204925998225,-0.0839452058856577,0.3601405387673193,-0.1950223886376567,-0.1848372948063803,-0.4741542894512908,-0.5694909308404945,-0.6220907201294339,1.4395533116684522,0.2545298456954593,0.085338256692227,-0.787582268575384,-0.9118052496900292,-0.6834176678691263,-0.2415935889982869,-0.9366126234880336,-1.164695192604013,-0.5879770731395356,2.11121673602058,0.2226069028386336,-0.7757251305258884,0.4959219657711733,0.2905966608621443,0.2971494540146029,-0.5201252352008051,0.6136184043226586,0,test
GSM2278756,0.7766762737347003,-0.0631949142103655,-0.4486553099184118,0.0724593533873084,-0.1670551665154354,-0.899897235150766,-0.6050190877144556,1.190968182008597,-0.5583441974129256,-0.1074844815531893,0.3592108515127846,-0.8412422623427064,-0.1677032082132222,-0.8417248545349512,-0.8807909380494706,-0.3233635704546586,0.2918083622071679,1.397402934571254,-0.6823999216561556,-1.1314399875954195,-0.8057087761936006,0.2430406227454533,0.0886813617361359,0.1478009562351952,-1.2848052261414449,2.573790102309835,-0.8190122394077958,-0.8227347249363539,0.1740748722739085,-0.503954590705158,0.0772258628612813,-0.7420198381348251,-0.1534141466405151,0,test
GSM2278758,0.0920349455521093,0.1599066950851166,-0.5978369070923781,-0.1922277116890687,-0.2124908774499014,-0.0738841741389785,-0.0464331999295958,0.5601754022273023,-0.5492980637655228,-0.2216866007920796,0.3314167229953624,-0.5128461671278357,0.0584939435709747,-0.9306148540714294,-0.1934261237716073,-1.1834530738493168,0.124861774890827,0.5356227512728426,-0.8012234224537215,-0.3281669362995144,0.446206340593082,-1.0781181966133706,0.0045058675874052,-0.3658015297135759,-0.3395516640004161,-1.9134504306018,1.1395004339671295,0.4773807245627249,0.7052099991616446,1.0466237874953974,-1.825557864221716,-0.7592086741362696,-0.00389590811131,0,test
GSM1447496,0.0778426076270292,0.0279000749523921,-1.3067614833326784,-0.1047583970658881,-0.2549147400534545,0.2022812489876594,0.8797269818968545,0.6269341979079311,-1.8934679699430728,-1.9216600446355432,-1.1236750004422982,-1.3911937705115387,-0.1451314156157495,-1.5122115982025934,-0.1501352759845596,-0.9723868550783136,-0.0231353990736798,0.997344403263604,-1.0515212210614866,-0.9740153525581724,0.388311108943014,0.1189278066972931,-0.8838354959177963,0.2220653501702585,-0.9730850651622368,0.9943109567766434,-1.0141253188848476,-0.8238992856190971,2.2045888275243155,1.5654099106556432,-2.237002763988274,-1.483293809367802,3.558716304700405,1,test
GSM1447498,-1.4399383651124658,0.2187547893029736,0.0189627459407096,-1.130382312700147,-1.3047301205224469,-0.4591798346850765,1.3925444857170814,0.5026754253537358,0.3408270747848246,-1.0594047000799331,-0.8728868844363484,-0.2187101299348398,-1.3171407913063038,-0.8034401603603131,2.605283283316546,0.4048878969204538,-0.364613789938112,-0.621340878970001,-0.7100451985389006,-1.690961172853158,2.458752767918001,1.8524494283786777,-0.8838354959177963,0.8093720748102784,0.760699361590389,-0.0996982301252249,0.0565308707189782,-0.9894753594846356,0.3602523231918177,1.4134329171418802,-0.5404989716580002,-1.0593265463482968,1.14987892882018,1,test
GSM1447501,0.0011400469832258,-1.0335200031025944,-0.9366869750759368,-0.9512874640915618,-0.8862722415942471,-0.5528868215387139,-1.3369680346163866,1.0572938491931985,0.2111581659390107,-1.7836991895066452,-1.094011889946972,-2.4804017368584157,-1.3171407913063038,-0.7947257574360221,-2.00564348932152,-0.7340413886864129,0.7792000071037295,1.666083871636692,-0.8703904612886363,-1.418224721441506,-0.5109889014788265,-0.8211598406353452,-0.8838354959177963,0.2288160021776071,-0.1696239893500433,-0.2531017323476209,-0.2701100006855813,-2.5210540427408654,0.5676412348377903,0.595095259760097,0.3094393099865908,-1.6241322494804469,0.1668747698833229,1,test
GSM1447504,-0.8088854798157237,-0.6819455292988924,-0.645591782605695,-1.130382312700147,-0.3519839166469353,-0.3397493612441651,0.5110655505790852,0.7724078828494276,0.0166548026702852,-0.7669876701871603,-0.8634486220060172,0.5411803974122856,-1.3171407913063038,-0.2660519800290767,0.7119075554216877,-0.192484284669373,0.904131125712668,0.4041529083050488,-0.913941026479924,-0.0396904794053841,0.4498601590859529,0.3295074396998056,-0.1442062141013301,0.5123433864865942,-0.5079233896920193,-0.7092753047458168,0.2634034226085325,-1.1528728007993108,0.2066895412860213,0.3098461334727329,-0.9890775091926456,-1.2901854327185065,-0.1060758994913772,1,test
