sample_id,MIMAT0000070,MIMAT0000103,MIMAT0003240,MIMAT0004592,MIMAT0004602,MIMAT0004804,MIMAT0005586,MIMAT0007347,MIMAT0016849,MIMAT0018192,MIMAT0018931,MIMAT0018971,MIMAT0018997,MIMAT0019003,MIMAT0019020,MIMAT0019737,MIMAT0019964,MIMAT0022286,MIMAT0022693,MIMAT0022945,MIMAT0023700,MIMAT0024598,MIMAT0026720,MIMAT0027359,MIMAT0027431,MIMAT0027478,MIMAT0027498,MIMAT0027540,MIMAT0027574,MIMAT0027575,MIMAT0027660,MIMAT0027686,MIMAT0031000,target,split
GSM2278628,-1.129683505108268,-0.8112758050235187,0.5809558247499667,-0.4685796152036899,-0.4896301562347561,0.2808993118186307,-0.1493237564344622,0.1600142399942945,-0.6497460667916597,-0.4420620644746362,-0.3038040882151674,-0.995722043079757,-0.4966525170672308,-0.2845513816373876,-0.5066270164669993,-0.6225714147265222,0.2519101078978588,-0.1053687283256574,-0.7416171168800633,0.1618944803565458,0.0552421126979651,0.8459413282828391,-0.2343636648322362,0.9222902226333656,0.2589088409196091,-1.5923121545768004,1.2866981535977355,-1.1353941417867983,-0.3786979679296889,1.5236607943102862,0.1454144566444447,-0.8679087109614136,0.4349134849873263,1,train
GSM2278629,0.2493617618899662,-0.8143724860678523,-1.1791994529321868,0.0452186403441998,-0.2846292475083808,-0.4239023616981682,1.102058414337712,0.3201612325510697,-0.3977936844096884,-0.3049069381156142,-0.6218442187854417,0.1647511475274965,-0.8994430639280102,-0.3160261952537494,1.7750428226240096,-0.929125890739743,0.7753752574200737,-0.4643627034085898,0.6019015200944118,0.2727521144776896,0.750231525257333,0.1592205254781985,0.1646484642559914,0.9395381164452538,-0.4153515143218733,0.4310140143362932,-0.7238870474008642,-0.2783862376087814,0.992728334025204,-0.0511989593923256,0.8858714126855879,-0.4046283722985003,0.5620142811851058,1,train
GSM2278632,0.1048675041251723,-0.5222586216363959,-0.8184601387581881,-0.1713150669813964,-0.3403185331995741,-0.8870111743001193,0.5966923148627711,1.5051518825139938,-0.3847111844513811,0.6604947002644447,-0.5857667693453107,-0.0668430526647624,-0.613377250283965,-0.0155658828588769,0.5947973861406611,-0.4139745522053784,0.0082830605954755,0.9348836830437202,-0.6323873739058736,-0.7653361272229043,0.8919884311525379,1.2747102102720027,-0.1827765843772782,1.2490085474330117,-0.8645916931663178,1.5429806107770765,-1.8175900152859708,-0.2079619368588018,-0.6226534047434272,0.7421570634307803,-0.3208526203103566,-0.2370479404148174,-0.6059526341976421,1,train
GSM2278633,-0.4024632571254389,-0.7658074378963049,-1.0852600336838845,-0.4486243777112324,-0.4123936010180968,0.8251939867200805,0.4960228120147288,0.0721535674590473,-1.0968299581086147,-0.4019177320894041,-0.9908500240358724,-0.6423590628977709,0.1518996554561433,-0.2064416090832667,0.8912639409222249,-0.0405546014068555,-0.180793424853446,1.1491352048911054,-0.2788110111434339,0.0327989716241265,0.9383856665514284,0.2800361812703994,-0.6683002466364656,0.1711049476357258,0.1279831657938923,0.2179777126021411,0.0072392988306266,-1.3642566549676272,0.4026247795453052,0.760317438464692,-0.557247220752343,-1.4216058706857688,0.9569325574485948,1,train
GSM2278634,0.3313329887074527,0.4354463949128157,-0.856537333316647,-0.4982692451690342,-0.4270121958681455,-0.2585705282147403,-0.4397636538693502,-0.5812542671085811,-0.6850025790176734,-0.6282753487559931,-0.497770511854546,-0.5754245057628761,-0.1961732430070107,-0.7300056259545963,1.0284883334833932,-1.0025960041649289,0.1920942631049448,-0.4000331052080901,-0.4493605909722316,-0.1818775863912762,0.6958129227543343,0.3166566290247881,-0.1592096590831115,0.3547771530814143,-0.2266660410482442,-0.2396463513105062,0.3596240927190932,0.2749961377710987,0.0334265884994759,0.7271669129131025,-1.776544786205654,-0.337639327733428,0.4063936911950557,1,train
GSM2278636,-1.3823094671757692,-1.282641932320066,-0.8011196111099596,-0.0840165676970637,-0.4646154868096926,-1.517249056683645,-0.920137246943286,0.2321252498655777,-0.5752845831025751,-0.2012969274309999,0.4457100767250711,-0.2835241484896881,-0.2296157395919768,-0.1836722334766766,2.168138967974102,0.628391698168855,0.9294921733395296,-0.5091693877087832,-0.3478746900284133,-1.121865458998236,-0.5009194053199469,-0.9297350252658544,0.6351332209463524,-0.5142816659493222,0.107024230029491,1.146490468212702,0.0116273981221918,-0.9200729962092206,0.9853891580306008,0.0720216025795557,-0.8672514178163454,-0.2178723377333585,-0.6577505151631315,1,train
GSM2278637,0.299301618277181,-0.2832705575316513,-0.2166436737141013,-0.5826617791702501,-0.5482501870829227,-0.1884310290537252,-0.8234133798437436,0.2102258199165273,-0.013211129810268,-0.2026490788574819,-0.0101012445360784,-0.433619489629895,-0.2572018603716417,-0.6593511278372142,0.6593655244708764,-0.5706040070507227,-0.3438024275746838,-0.3188625337909309,-0.1853839571039714,-0.0556588448346835,0.4485640266855831,-1.088191566245471,-0.1582400481964719,-0.7944155565736959,-0.1525196408085391,0.994991097979281,0.0689003227436858,-1.2167975859960942,-0.2081267432890466,1.286747031861904,-0.5037874436192662,-0.4942300356556782,-0.3350508498480963,1,train
GSM2278638,0.1043997324108782,-1.273934343317818,-0.5913567087724381,-0.3937207540570064,-0.6076615849326721,-0.2384552942675162,1.552672649481497,0.3464879560813769,-0.5219697589121599,-0.6302758152066666,-0.5665189438380374,-0.2029343495517544,-0.6890886368386918,-0.6047699415363867,0.94662049546277,-0.7211880537510824,-0.0798619374868502,-0.9230295556122244,-0.3705597541827988,0.2999267702834235,1.687991487072506,1.3856263198704692,0.2708039742467904,1.5391261878821023,1.1808319866375157,0.8139512707041644,-0.6402513456618543,-0.0344278248729845,1.278538848487364,0.29585053190884,-0.8927531003755976,-0.6835017673396772,-0.0517083887529811,1,train
GSM2278639,0.7061616963409493,-0.3091476091539125,-0.5161961998479987,-0.6165507512976984,-0.333362678783221,0.1472285047801618,-0.3115446828252794,0.906643522220984,-0.6563370408462212,-0.9102623110345156,-0.3443509638118511,-0.6231718693448318,0.3940411407456566,0.376146538234904,-0.2775317360265197,-0.3942396006603805,1.6295319008379858,0.3570158073584047,-1.0036242411540826,1.147692425515047,0.6102736518982868,0.6430421198649536,-0.3907084455599502,1.0918449531763696,-0.8177827729223797,0.6293363106048441,0.9714217067879864,-0.9010892913629583,0.6445927222505544,0.7778847573317432,-0.2093859765614468,0.5151505004030025,0.5224457419179255,1,train
GSM2278640,-0.1775307727982059,-1.1837290592476784,-0.447823833728789,-0.3270106229069467,-0.3935724161644813,-1.1374576090169872,0.6540519575041404,0.5467739988689826,-0.1217539558169864,0.3554645556680151,-0.6654255556484991,-0.5660685623768564,-1.4920393553959743,0.0437963234088687,-0.5244490955383965,-1.1455174667382386,0.2246707773090904,0.4794811278562278,-1.0214391722850835,-0.7518500053472367,2.547683953984106,0.1690774481264949,-0.8721298685707715,0.4658411315657848,0.1413421663277563,0.5436621153593736,-0.4286378964979966,0.2432257961544172,-0.0755792603483034,0.2115151121613001,-0.5341449176720168,0.0991034530120007,0.3369942654614438,1,train
GSM2278641,-0.2303719149873569,0.1360651479333444,-0.0798530994294499,-0.4136317510365635,-0.2380189624142649,-0.0498345175048828,2.8525415066474693,0.4397985174443225,-0.3133269883515677,0.0089228962045614,-0.5640507840330475,-0.6863633670273391,0.1866853396401265,-0.6269730387752407,0.3230337933290068,0.5166083113431611,-0.2251217565321995,0.4366597851767541,-0.1856575358408634,0.4774498075260771,1.1934707275675598,1.3753403887066,-0.3344152392842497,1.623035137647031,0.0889332151037462,0.8435046542849556,-1.1757228653471952,1.084590467109989,0.732940814868736,0.5563375122977394,-0.7741196508792585,-0.5242190701723064,-0.4921726928719845,1,train
GSM2278642,0.3042922793049374,0.4926139733737269,-0.7733358444585647,-0.0619570242671342,-0.5333751628045154,0.0323742172739183,-0.398240687234577,0.2455440419318103,-0.2387195714491554,-0.5675859175073686,-0.3738799688751978,0.1304719182706676,-1.4307098458386605,-0.4181535781556769,1.4022279302666951,0.1925343020955683,0.5508075005591099,1.028306974893895,-0.8590956319228192,0.085166480900665,0.3903041822319117,-0.6140485627463635,-0.324222246078365,-0.8439175767636286,-0.2286647650632026,-0.1061127444261978,-1.54770284471449,0.505538401987733,-0.0161914604793168,-0.2008881207741912,0.479038872396737,0.1985675191888631,-0.7419733158159257,1,train
GSM2278645,0.1436372226991888,0.5189568904511849,-0.3964876327003003,-0.5786159785526843,-0.4188071530002799,-0.6198247030973393,-0.4198879654009039,-0.0026722899367323,0.1518895589543464,-0.0292741596244051,-0.4714672275936209,-0.2256725616458136,-0.4901526093320209,-0.0884354808903445,0.1423935521712153,-0.2533929206512936,-0.4815237241925784,1.2460741939265612,-0.354357556977077,-0.9628387894483256,0.2591236637290877,0.5153900185571685,-0.5910743879980371,0.3343374265057696,0.0025111853084151,0.2563234756876339,-1.3335097162901517,-0.8728789784550743,0.4204645443461933,0.2319360306708992,-1.292899183569269,-0.9317578764596122,-0.1201549358111516,1,train
GSM2278646,-0.3843277898456393,0.59249067541206,-0.2720851723362359,-0.5182755226395837,-0.4993759731591938,-0.4693087913727748,0.6697454485945906,0.4804092916217274,-1.0644980989225634,-1.2491280358719032,-1.023115778400958,-0.1778549345507611,-1.0455003629549018,-0.6764748940849284,1.543515368302402,-0.5698724820046261,0.2966532507269833,0.4793030063422053,-0.5428069894026744,-0.4806507460405835,-0.3083683817125817,-0.223043568386142,-0.5847083881405981,0.1346174574484293,-0.6781454627197081,0.520235431540976,-0.5751995461623004,-0.7083752747168947,-0.2485087137265816,1.2441014983650438,-0.0599432834944829,-0.0912630418605646,-0.03110566010362,1,train
